PRISM Time Series Data,,,,
Location:  Lat: 39.1715   Lon: -79.3529   Elev: 1072m,,,,
"Climate variables: ppt,tmin,tmean,tmax",,,,
Spatial resolution: 4km,,,,
Period: 1895-01 - 2018-07,,,,
Dataset: AN81m,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,
Grid Cell Interpolation: Off,,,,
Time series generated: 2019-Feb-10,,,,
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,,,,
pdate,ppt,tmin,tmean,tmax
2010-01,132.2275,-9.275,-6.0875,-2.9375
2010-02,150.0975,-10.6875,-7.1375,-3.5625
2010-03,91.6575,-3.2875,2.1,7.5
2010-04,59.52,2.2375,9.55,16.8125
2010-05,125.0725,8.1625,14.2,20.2875
2010-06,92.00625,13.2,18.575,23.975
2010-07,96.00875,13.5125,19.7,25.9
2010-08,85.7225,13.3125,18.975,24.6875
2010-09,87.985,8.2875,15.4,22.5
2010-10,85.27375,3.025,8.9375,14.8625
2010-11,94.865,-2.5375,3.2375,9.025
2010-12,107.70875,-10.625,-7.625,-4.6125
2011-01,103.105,-10.2125,-6.25,-2.2875
2011-02,120.415,-6.575,-1.075,4.4125
2011-03,178.33375,-3.6,1.7875,7.1875
2011-04,255.70875,3.325,8.9375,14.575
2011-05,156.31375,8.0375,13.6875,19.3375
2011-06,185.18875,11.6875,17.35,23
2011-07,112.41625,14.1875,20.0875,26
2011-08,144.02125,12.6,18.3,23.9875
2011-09,171.05875,10.35,15.2375,20.1
2011-10,166.29875,3.0875,7.9625,12.85
2011-11,124.59,0.3125,6.075,11.875
2011-12,114.20875,-3.7375,0.725,5.15
2012-01,123.67,-6.725,-1.775,3.2
2012-02,89.18375,-5.375,-0.45,4.4875
2012-03,121.58625,1.475,7.95,14.425
2012-04,55.6925,0.875,7.225,13.5625
2012-05,154.4375,9.6,15.4375,21.3
2012-06,79.97125,9.5625,15.975,22.3875
2012-07,171.59,14.7,20.4375,26.175
2012-08,53.43125,11.675,17.875,24.0875
2012-09,103.275,8.125,14.35,20.6
2012-10,152.815,3.1625,8.9125,14.625
2012-11,27.65875,-4.3875,0.675,5.7625
2012-12,168.80125,-2.575,1.25,5.1125
2013-01,138.70875,-6.5625,-2.1625,2.2625
2013-02,99.5475,-9,-4.3625,0.25
2013-03,123.13375,-6.05,-2.125,1.8375
2013-04,90.1375,1.5,8.1125,14.775
2013-05,113.49875,6.325,12.15,18.0125
2013-06,183.73375,12.2625,17.325,22.4125
2013-07,137.9275,14,19.35,24.6875
2013-08,232.755,11.5,16.7375,21.975
2013-09,61.73375,8.025,14.25,20.5
2013-10,58.4775,4.0625,9.3375,14.625
2013-11,96.78375,-4.0375,1.3375,6.7
2013-12,170.97,-4.6875,-0.425,3.825
2014-01,74.19375,-13.45,-7.3875,-1.3375
2014-02,138.57125,-9.6125,-4.375,0.8375
2014-03,97.295,-7.425,-1.2125,5.0375
2014-04,71.72,1.25,8.025,14.8
2014-05,185.33375,7.1375,13.1125,19.075
2014-06,129.46,12.25,17.9,23.5375
2014-07,135.04625,12.0125,17.4875,22.9375
2014-08,100.21625,11.475,17.0375,22.6125
2014-09,61.82875,9.125,15.05,20.9625
2014-10,164.66375,4.6125,9.4125,14.225
2014-11,93.1875,-4.2125,0.7,5.5875
2014-12,102.08125,-3.6,0.3375,4.2875
2015-01,84.86125,-9.925,-5.375,-0.7875
2015-02,81.55,-14.5,-8.6125,-2.725
2015-03,207.84375,-5.3625,0.75,6.875
2015-04,162.41625,2,8.125,14.225
2015-05,57.25,8.6375,15.125,21.6375
2015-06,198.20125,13.075,17.9,22.7375
2015-07,125.115,13.9375,19.1875,24.4375
2015-08,79.4,11.6125,17.6,23.55
2015-09,95.4225,10.4,16.0875,21.8375
2015-10,62.33625,3.2,8.775,14.3375
2015-11,69.03125,0.4375,6.2,11.9625
2015-12,109.61,1.0625,5.8625,10.6625
2016-01,106.12375,-10.9875,-5.6625,-0.3625
2016-02,103.54125,-6.6375,-2.075,2.525
2016-03,73.795,0.0875,5.7,11.35
2016-04,102.895,1.025,7.725,14.4
2016-05,178.99,7.15,12.1375,17.1125
2016-06,149.20125,12.025,17.6625,23.3375
2016-07,126.2875,14.8125,20,25.2125
2016-08,80.78125,15.1125,20.6625,26.225
2016-09,74.00375,11.0375,17.6875,24.3375
2016-10,78.62625,5.0375,10.8875,16.7625
2016-11,59.97,-1.15,4.5875,10.3875
2016-12,179.585,-5.5875,-1.3,3
2017-01,180.46,-4.0125,-0.1875,3.65
2017-02,83.47875,-3.125,2.1375,7.425
2017-03,126.155,-4,1.4875,6.95
2017-04,163.4625,5.1875,10.9875,16.8
2017-05,155.85125,7.45,12.55,17.6375
2017-06,129.62375,11.2875,16.8625,22.475
2017-07,251.05875,14.1375,19.3875,24.6125
2017-08,92.30125,11.525,17.1875,22.875
2017-09,41.04,8.9125,14.7,20.4875
2017-10,151.0125,5.2,11.5625,17.9375
2017-11,89.00625,-1.7125,3.325,8.3875
2017-12,79.0075,-7.15,-2.775,1.625
2018-01,93.985,-10.75,-5.7875,-0.8
2018-02,218.43125,-3.1,2.2875,7.65
2018-03,158.35,-6.1375,-1.3875,3.3375
2018-04,143.64625,-0.65,5.0375,10.725
2018-05,234.865,11.275,16.85,22.4375
2018-06,215.08125,12.75,17.5375,22.3375
2018-07,101.83625,13.35,19.025,24.725
